商品名※必須,slug※必須,カテゴリ,サブカテゴリ,サイズ,価格※必須,ステータス,説明,並び順,画像URL,キャッチコピー,フリガナ,都道府県,市区町村,アレルギー（表示義務）,アレルギー（表示推奨）,アレルギー備考,期限種別,期限日数（日）,保管温度帯,JANコード,ケース入数,ケース入数単位,最小ロット,最小ロット単位,サンプル対応,内容量,商品タグ,対応可能数量（最大）,リードタイム,関連URL,サプライヤーID,大カテゴリ,中カテゴリ,小カテゴリ,商品コンセプト,利用シーン・おすすめ,食品表示画像,最大ロット単位,発注ケースサイズ縦 (cm),発注ケースサイズ横 (cm),発注ケースサイズ高さ (cm),発注ケース重量 (kg),国外輸出可否,販売形態,WEBサイト販売,提供可能時期,バイヤーへのメッセージ,販促ツール,関連商品ID,商品動画URL,販売事業者名,サプライヤーメール,インボイス対応,国名,価格種別,販売単位
玉ねぎと牛すじのカレー,,加工食品,レトルト・保存食,,650,,"じっくりと時間をかけて煮込むことで、とろとろに柔らかくなった牛すじ肉と、炒めた『玉ねぎ』の旨味と甘味が絶妙にマッチした、ちょっぴり贅沢なカレーに仕上げました。
一番人気のレトルトカレーです。",,,JAきたみらいの「玉ねぎ」、北海道産「牛すじ肉」を使用,タマネギトギュウスジノカレー,北海道,北見市,"小麦, 乳","牛肉, ごま, 大豆, 鶏肉, 豚肉, りんご",,賞味期限,730,常温,4.5604E+12,30,箱,2,ケース,対応可能,180g,新商品/環境配慮,,2〜5営業日,,5cc285ee-f886-40a8-897c-f1526a6f5dc8,加工食品,レトルト・保存食,レトルトカレー,じっくりと時間をかけて煮込むことで、とろとろに柔らかくなった牛すじ肉と、炒めた『玉ねぎ』の旨味と甘味が絶妙にマッチした、ちょっぴり贅沢なカレーに仕上げました。,,,,27.5,40,19.5,7.5,相談可,小売用,他社サイト,通年,,,,,きたみらい農業協同組合,takuro.yaegashi@kitamirai.ja-hokkaido.gr.jp,TRUE,日本,直接入力,
玉ねぎとチーズが溶け込んだポークカレー,,加工食品,レトルト・保存食,,650,,柔らかな北海道産ポークと、じっくり炒めた『玉ねぎ』の旨味とチーズがルウに溶け込んだまろやかで上品な味わいのカレーです。,,,生産量日本一のJAきたみらい産「玉ねぎ」をたっぷり使用しています。,タマネギトチーズガトケコンダポークカレー,北海道,北見市,"小麦, 乳","牛肉, ごま, 大豆, 鶏肉, 豚肉, りんご",,賞味期限,730,常温,4.5604E+12,30,箱,2,ケース,対応可能,200g,着色料不使用/保存料不使用/国産原料/ギフト対応/まとめ買い対応,,2〜5営業日,,5cc285ee-f886-40a8-897c-f1526a6f5dc8,加工食品,レトルト・保存食,レトルトカレー,柔らかな北海道産ポークと、じっくり炒めた『玉ねぎ』の旨味とチーズがルウに溶け込んだ上品な味わいのカレーに仕上げました。,,,,27.5,40,19.5,8.1,相談可,小売用,他社サイト,通年,"辛さが苦手なお子様でもチーズのまろやかさで召し上がりやすくなっております。
他の2種類のカレーと合わせ、棚に並べていただければと思います。",,,,きたみらい農業協同組合,takuro.yaegashi@kitamirai.ja-hokkaido.gr.jp,TRUE,日本,直接入力,
くじら捕鯨船カレー,,加工食品,水産,,800,,日本国内で捕獲された国産のクジラ肉を使用しております。すじ肉を使用することで、カレーがまろやかになります。とろとろのクジラのすじの食感も楽しめます。,,,くじらの柔らかすじのとろとろ肉。新時代のカレースタイル。,クジラホゲイセンカレー,山口県,下関市,小麦,"牛肉, 大豆, 豚肉",,賞味期限,365,常温,4532907891895,16,箱,2,ケース,対応可能,180g,着色料不使用/保存料不使用/国産原料/ギフト対応/まとめ買い対応,,3営業日以内,,e0ffec33-678c-40b0-8f34-91e43ede355f,加工食品,水産,レトルトカレー,通常クジラカレーといえば、肉や端材を使うことが多い中、すじ肉を使用することでカレーをまろやかにします。,ギフトや週末の自分へのご褒美に,,,39,31,10,,不可,小売用,自社サイト,通年,国産のクジラ肉を使用。レトルトカレーコーナーでも目を引くデザイン！,,,,株式会社東冷,info@sekitaro.com,TRUE,日本,直接入力,
玉ねぎせんべい,,加工食品,菓子,,750,,"ＪＡきたみらいの『玉ねぎ』の旨味と香りが凝縮されたせんべいです。袋を空けた瞬間の玉ねぎの香り、玉ねぎの旨味・たれの甘みを楽しんで下さい。
よく噛んでお召し上がりいただき、玉ねぎの風味を存分に楽しんでください。",,,生産量日本一のJAきたみらい産「玉ねぎ」を気軽に食べやすいせんべいにしました。,タマネギセンベイ,北海道,北見市,"えび, かに, 小麦, 乳","大豆, 鶏肉",,賞味期限,210,常温,4.5604E+12,30,箱,2,ケース,対応可能,"2枚×5袋
（130g）",着色料不使用/保存料不使用/国産原料/ギフト対応/まとめ買い対応,,2～5営業日,,5cc285ee-f886-40a8-897c-f1526a6f5dc8,加工食品,菓子,油菓子（せんべい）,"生ではなかなか食べることのできない「玉ねぎ」を気軽に召し上がっていただこうと誕生した商品です。
同じオホーツク管内の小清水町で製造されております。
玉ねぎの香ばしさを最大限引き出すため、焦げてしまうギリギリまで加熱しています。",おみやげ物、お酒のおつまみ、子供にも,,,51.5,28.7,30.8,5.4,相談可,小売用,他社サイト,通年,全国の百貨店・スーパーでの北海道フェアなどで採用実績多数。北海道らしさを感じられる商品でおみやげ物店、駅・空港の売店などにぜひおすすめください。,,,,きたみらい農業協同組合,takuro.yaegashi@kitamirai.ja-hokkaido.gr.jp,TRUE,日本,直接入力,
関西旨飯 雅牛すじカレー,,加工食品,レトルト・保存食,,809,,「肉の雅屋」は1965年創業。若手の精肉職人さんたちもゆっくりと昼食をとる時間が無かった状況を見かねた当時の女将が大鍋にこしらえたのが特製牛すじカレーのルーツです。牛すじや玉ねぎと国産素材をとことんこだわ、くせになる辛さと当時の味を引き出すために厳選した28種類のスパイスを絶妙にブレンド。,,,老舗精肉専門店のスパイシーな国産牛すじカレー,カンサイウマイモン　ミヤビギュウスジカレー,大阪府,吹田市,小麦,"牛肉, 大豆, 豚肉",,賞味期限,730,常温,4.51783E+12,30,箱,1,ケース,要相談,200g,着色料不使用/保存料不使用/国産原料/ギフト対応/まとめ買い対応,,3営業日,,1843150d-9980-4ee6-b4b4-5e38a7c5430f,加工食品,レトルト・保存食,カレー,,,,,,,,,,,,,,,,,バリューネットワーク,shimizu-yu@value-net.co.jp,TRUE,日本,直接入力,
関西旨飯 雅ガリバタチキンカレー,,加工食品,レトルト・保存食,,809,,"1965年創業、関西最大級の肉の老舗「雅屋」がじっくりソテーした
国産玉ねぎと丹波(兵庫)の風土が育てたおいしい鶏肉【丹波若どり】を使用し、
28種類のスパイスとバーター、ガーリックが織り成す香りに食欲が沸き立ちます。
その味わいは「濃厚」 肉を知り尽くした老舗ならではのこだわりがガリバタチキンカレー、
一度食べるとまた食べたくなるクセのあるカレーです。",,,老舗精肉専門店のガリバタチキンカレー,カンサイウマイモン　ミヤビガリバタチキンカレー,大阪府,吹田市,"小麦, 乳","牛肉, 大豆, 鶏肉, 豚肉, りんご, ゼラチン",,賞味期限,730,常温,4.51783E+12,30,箱,1,ケース,要相談,200g,,,3営業日,,1843150d-9980-4ee6-b4b4-5e38a7c5430f,加工食品,レトルト・保存食,カレー,,,,,,,,,,,,,,,,,バリューネットワーク,shimizu-yu@value-net.co.jp,TRUE,日本,直接入力,
鳥取和牛プレミアム黒カレー,,加工食品,レトルト・保存食,,0,,鳥取和牛をふんだんに使用し、鳥取の特産品であるらっきょうや隠し味に自社オリジナルの焼肉のたれを入れたちょっぴりスパイシーな黒カレーです。,,https://drive.google.com/file/d/13Nrpkdbi1gEEQjVA9vFZhZYsrI-zujQE/view?usp=drive_link;https://drive.google.com/file/d/1dOLWMppr7_S9v8WUXF8F85cHwQQuFoJ6/view?usp=drive_link;https://drive.google.com/file/d/1GJaiFgvJLmvw1BbymBWlPaCnrzWikpr2/view?usp=drive_link,鳥取和牛をふんだんに使用！ちょっぴりスパイシーな黒カレー！,トットリワギュウプレミアムクロカレー,鳥取県,鳥取市,"小麦, 乳","牛肉, ごま, 大豆, 鶏肉, りんご, ゼラチン",,賞味期限,547,常温,4.59512E+12,30,個,1,ケース,対応可能,230g,,,3営業日以内,,ed574ba5-b246-4c8f-8f81-807a02a25553,加工食品,レトルト・保存食,カレー,鳥取和牛という手に取りたくなる商品を使ってまだ見ぬ鳥取の魅力的な食材を知る機会を作る、堪能してもらうために鳥取県産食材を掛け合わせた商品開発をしました。,ギフトやお食事の主役に。飲食店メニューなど,https://drive.google.com/file/d/1ihb-8nK99Y8zRW0M2AjttgW5nYpuUwGw/view?usp=drive_link,,,,,,相談可,小売・業務用,自社サイト,通年,"鳥取和牛をふんだんに使用し、鳥取県の特産品である「らっきょう」を粒のまま贅沢に加えた、他にはないプレミアムな一品です。

口に入れた瞬間に広がる鳥取和牛の濃厚な旨みと、らっきょうならではのシャキシャキとした食感が絶妙に調和し、普段では味わえない新しい美味しさをお楽しみいただけます。ゴロゴロと存在感のある牛肉が満足感を高め、地域性と高級感を兼ね備えた商品として差別化が可能です。

また、業務用パックもご用意しており、仕込みの手間を軽減しながら安定した品質でご提供いただけるため、飲食店様のメニュー導入にも最適です。ランチメニューやご当地フェア、ギフト商材としても幅広くご活用いただけます。",,,,株式会社Seeds,store@seeds-foods.com,TRUE,日本,オープン,
さらべつ和牛ビーフカレー,,加工食品,レトルト・保存食,,800,,北海道十勝・更別村の豊かな大地で一貫肥育された和牛と野菜を贅沢に詰め込んだビーフカレーです。さらべつ黒毛和種は、太陽の恵みをいっぱい浴び、ふんだんな乾草を与えて育てられた、まさに「大地の恵み」。ストレスを知らない牛の素直な味をこの機会にお楽しみください。,,,北海道十勝・更別村の豊かな大地で一貫肥育された和牛と野菜を贅沢に詰め込んだビーフカレーです。,サラベツワギュウビーフカレー,北海道,更別村,"小麦, 卵","牛肉, 大豆, 鶏肉, りんご, ゼラチン",,賞味期限,600,常温,4.90811E+12,30,個,1,箱,要相談,1個200ｇ,,5,1週間程度,,c64f8f7a-5067-48ac-b9c1-9315ceb993fd,加工食品,レトルト・保存食,レトルトカレー,,,,箱,,,,,不可,小売用,なし,通年ではあるが生産者が1戸のため数量は要相談,,,,,更別村農業協同組合,haruka@ja-sara.nokyoren.or.jp,TRUE,日本,直接入力,
てんぷにうまい松阪牛カレー,,加工食品,畜産・肉,,1300,,精肉店製造ならではの利点を生かして、ボリューム満点、美味しさ満点の霜降り肉でリーズナブルにご提供させていただいております。,,,三重が世界に誇る、松阪牛のレトルトカレー,テンプニウマイマツサカギュウカレー,三重県,志摩市,小麦,"牛肉, ごま, 大豆, 鶏肉, 豚肉, りんご",,賞味期限,730,常温,4.57131E+12,30,個,1,ケース,要相談,210ｇ,,,5営業日,,3de9b0ff-7de3-493f-af0f-f1aea6250ce5,加工食品,畜産・肉,レトルトカレー,三重が世界に誇る松阪牛を使用して、志摩市の特産品の仲間入りができる商品を目指して製造しました。,味にこだわるカレーが大好きな方。辛さをおさえており、お子様やご年配の方にもお勧めです。,,,30,34,20,7.66,不可,小売・業務用,自社サイト,通年,精肉店の自社製造により破格のお値打ち商品が提供できることを強みに、日常のご家庭でのちょっと贅沢なお食事に、またいろいろな方へのお土産品としてご利用頂けます。,,,,有限会社肉の喜多家,kitaya278@sea.plala.or.jp,TRUE,日本,直接入力,
天竜のきのこカレー,,加工食品,レトルト・保存食,,0,,"きのこ屋（椎茸問屋）監修のきのこいっぱいでほんのり辛い大人の味です。地元天竜の原木乾燥しいたけと国産のまいたけをたっぷり使用した、ビタミンDと食物繊維が豊富なヘルシーカレーです。
<内容量>200g

【お召し上がり方】
・お湯で温める場合
　袋(レトルトパウチ)の封を切らずに、そのまま熱湯に入れて、3～5分間沸騰させてから封を切り、1人前(200g)のご飯にかけてお召し上がりください。
・電子レンジで温める場合
　電子レンジを使用する場合には、必ず深めの容器に移し、ラップをかけてから温めてください。
　　600Wの場合→約1.5分
　　500Wの場合→約2分",,https://drive.google.com/file/d/1mGbXaZgvtUHxgD3zkI9vrkbMLXW4GN_x/view?usp=drive_link;https://drive.google.com/file/d/1gixDVddtc2fP9nr-1eiaqeYaYTv5IbEQ/view?usp=drive_link;https://drive.google.com/file/d/1TDGoWbXSMhHJjXXOMdaiPqEE6UiO-TAK/view?usp=drive_link;https://drive.google.com/file/d/12gHdibAujtEYA07yWax5vhABUfhQL7-a/view?usp=drive_link;https://drive.google.com/file/d/1UqkzBKjE5xZrvuSufuDWyUmm46fw2SE7/view?usp=drive_link,天竜の原木乾しいたけと国産まいたけをたっぷり使用した、ビタミンDと食物繊維が豊富なヘルシーカレー。,テンリュウノキノコカレー,静岡県,浜松市,"小麦, 乳","牛肉, 大豆, 鶏肉, 豚肉, りんご",,賞味期限,365,常温,4.97685E+12,25,袋,50,袋,要相談,200g,,20,7営業日,,8723136b-b6c7-46c9-b7b8-6be00726f6fb,加工食品,レトルト・保存食,カレー,,,https://drive.google.com/file/d/1HfNLBQm8F8eXTEpFnPNNmu31bNCc2lWO/view?usp=drive_link,ケース,,,,,相談可,小売用,自社サイト,通年,,,,,北遠椎茸株式会社,h-shiitake@mail.wbs.ne.jp,TRUE,日本,オープン,
炊き込みご飯の素（舞茸）,,加工食品,調味料,,0,,"大自然の中で、大切に育てられたきのこを使用し、昔なつかしい手作りの味に仕上げました。具だくさんのうれしさ、上質な香りと手作りの味がお楽しみいただける自信の逸品です。本物の味覚をご家庭でお気軽にお楽しみください。
全て国産原料を使用しております。
合成保存料・合成着色料・合成甘味料は使用しておりません。

 

【お召し上がり方】
普通のご飯を炊くのと同じです。
1.お米2合(約300g)に通常の水加減で本品1袋を入れ、軽く混ぜ、炊いてください。
2.炊き上がったら、良く混ぜ合わせ充分に蒸らしお召し上がりください。
※お好みにより、油あげ等を加えて炊いても、美味しくお召し上がりいただけます。",,https://drive.google.com/file/d/1MCZSeqt28zbMF8O1cA1OaE9RtM6TeS6X/view?usp=drive_link;https://drive.google.com/file/d/1wu3DNV34lsdNCESE6VVkazSP8hy-LzLy/view?usp=drive_link;https://drive.google.com/file/d/1maCT0VizIbh4HwrgOBk6dtpYp4NfZ8VN/view?usp=drive_link;https://drive.google.com/file/d/1wq4KoXwnqA0aSS9MTdN__XJ8td_IYK7a/view?usp=drive_link,具だくさんのうれしさ、上質な香りと手作りの味がお楽しみいただける自信の逸品です。本物の味覚をご家庭でお気軽にお楽しみください。,タキコミゴハンノモト（マイタケ）,静岡県,浜松市,小麦,大豆,,賞味期限,365,常温,4.97685E+12,30,袋,30,袋,要相談,170g,,3,5営業日,,8723136b-b6c7-46c9-b7b8-6be00726f6fb,加工食品,調味料,炊き込みご飯の素,,,,ケース,,,,,相談可,小売用,自社サイト,,,,,,北遠椎茸株式会社,h-shiitake@mail.wbs.ne.jp,TRUE,日本,オープン,
炊き込みご飯の素（椎茸）,,加工食品,調味料,,0,,"大自然の中で、大切に育てられたきのこを使用し、昔なつかしい手作りの味に仕上げました。具だくさんのうれしさ、上質な香りと手作りの味がお楽しみいただける自信の逸品です。本物の味覚をご家庭でお気軽にお楽しみください。
全て国産原料を使用しております。
合成保存料・合成着色料・合成甘味料は使用しておりません。

【お召し上がり方】
普通のご飯を炊くのと同じです。
1.お米3合(約450g)に通常の水加減で本品1袋を入れ、軽く混ぜ、炊いてください。
2.炊き上がったら、良く混ぜ合わせ充分に蒸らしお召し上がりください。
※お好みにより、油あげ等を加えて炊いても、美味しくお召し上がりいただけます。",,https://drive.google.com/file/d/1h4IkwKGnxcCba-O7hx-ym_8oVtoaX4E1/view?usp=drive_link;https://drive.google.com/file/d/1esUSZ-TGZQPd3y8MC4dbjHZxpZXaZ8QD/view?usp=drive_link;https://drive.google.com/file/d/108W8ZSDjOPcwfNnwS_sdfoQweGBn7MoF/view?usp=drive_link;https://drive.google.com/file/d/1e8dPSqQGim6V_tfLQb2J8kgQvmPd6sPv/view?usp=drive_link,具だくさんのうれしさ、上質な香りと手作りの味がお楽しみいただける自信の逸品です。,タキコミゴハンノモト（シイタケ）,静岡県,浜松市,小麦,大豆,,賞味期限,365,常温,4.97685E+12,30,袋,30,袋,要相談,160g,,3,5営業日,,8723136b-b6c7-46c9-b7b8-6be00726f6fb,加工食品,調味料,炊き込みご飯の素,,,https://drive.google.com/file/d/1eCiH6k_J1g_mitGmKtwtkeIVtM58lnt5/view?usp=drive_link,ケース,,,,,相談可,小売用,自社サイト,,,,,,北遠椎茸株式会社,h-shiitake@mail.wbs.ne.jp,TRUE,日本,オープン,
ベルカレー研究所 大阪風~甘辛味~,,加工食品,レトルト・保存食,,536,,最初は甘く後で辛さがぐっとくる関西人好みの欧風ビーフカレーです。独特な味わいが癖になります。,,,関西人の好きな甘辛カレー,ベルカレーケンキュウジョオオサカフウアマカラアジ,大阪府,大阪市,"小麦, 乳","牛肉, 大豆, 鶏肉, 豚肉, りんご",,賞味期限,730,常温,4.97774E+12,30,袋,1,ケース,対応可能,180g,,,2営業日,,91803093-5862-4f62-aad2-df0816110714,加工食品,レトルト・保存食,カレー,,,,,,,,,不可,小売用,自社サイト,,大阪もん商材などを扱う棚やコーナーに使いやすい商材となります。,,,,ベル食品工業,tnakayama.039@bellsyokuhin.co.jp,TRUE,日本,直接入力,
炊き込みご飯の素（しめじ）,,加工食品,調味料,,0,,"大自然の中で、大切に育てられたきのこを使用し、昔なつかしい手作りの味に仕上げました。具だくさんのうれしさ、上質な香りと手作りの味がお楽しみいただける自信の逸品です。本物の味覚をご家庭でお気軽にお楽しみください。
全て国産原料を使用しております。
合成保存料・合成着色料・合成甘味料は使用しておりません。

【お召し上がり方】
普通のご飯を炊くのと同じです。
1.お米3合(約450g)に通常の水加減で本品1袋を入れ、軽く混ぜ、炊いてください。
2.炊き上がったら、良く混ぜ合わせ充分に蒸らしお召し上がりください。
※お好みにより、油あげ等を加えて炊いても、美味しくお召し上がりいただけます。",,https://drive.google.com/file/d/1vULrVE9DmIOLHj9IvbZmLKw5vYxbBTOC/view?usp=drive_link;https://drive.google.com/file/d/1AV2sgB8r8eEVHjxtSF5rztPBvn5i6we0/view?usp=drive_link;https://drive.google.com/file/d/10xA8FGUACCvkBKHb9j6QBMGG4udXwNgp/view?usp=drive_link;https://drive.google.com/file/d/1XIqhxh7JNJyrA0l9cTHmJncOab_psckZ/view?usp=drive_link,具だくさんのうれしさ、上質な香りと手作りの味がお楽しみいただける自信の逸品です。本物の味覚をご家庭でお気軽にお楽しみください。,タキコミゴハンノモト（シメジ）,静岡県,浜松市,小麦,大豆,,賞味期限,365,常温,4.97685E+12,30,袋,30,袋,要相談,170g,,3,5営業日,,8723136b-b6c7-46c9-b7b8-6be00726f6fb,加工食品,調味料,炊き込みご飯の素,,,https://drive.google.com/file/d/1fyso4zbmMY5qEGz520TrnnYN20lT_6VM/view?usp=drive_link,ケース,,,,,相談可,小売用,自社サイト,,,,,,北遠椎茸株式会社,h-shiitake@mail.wbs.ne.jp,TRUE,日本,オープン,
炊き込みご飯の素（とりきのこ）,,加工食品,調味料,,0,,"大自然の中で、大切に育てられたきのこを使用し、昔なつかしい手作りの味に仕上げました。具だくさんのうれしさ、上質な香りと手作りの味がお楽しみいただける自信の逸品です。本物の味覚をご家庭でお気軽にお楽しみください。
全て国産原料を使用しております。
合成保存料・合成着色料・合成甘味料は使用しておりません。

【お召し上がり方】
普通のご飯を炊くのと同じです。
1.お米3合(約450g)に通常の水加減で本品1袋を入れ、軽く混ぜ、炊いてください。
2.炊き上がったら、良く混ぜ合わせ充分に蒸らしお召し上がりください。
※お好みにより、油あげ等を加えて炊いても、美味しくお召し上がりいただけます。",,https://drive.google.com/file/d/1rldpFVM2LqDYzshF4sMyvEwZn4skl8RR/view?usp=drive_link;https://drive.google.com/file/d/10nNS59us3X6CeUjsZ9lWWLrdprWRt28j/view?usp=drive_link;https://drive.google.com/file/d/14UjbG4-hVhKnAqIrzLjQkK0lq6kdt1gz/view?usp=drive_link;https://drive.google.com/file/d/15Z8asBdgAraXDFSt13D5Qbegv0xE0lK7/view?usp=drive_link,具だくさんのうれしさ、上質な香りと手作りの味がお楽しみいただける自信の逸品です。本物の味覚をご家庭でお気軽にお楽しみください。,タキコミゴハンノモト（トリキノコ）,静岡県,浜松市,小麦,"大豆, 鶏肉",,賞味期限,365,常温,4.97685E+12,30,袋,30,袋,要相談,170g,,3,5営業日,,8723136b-b6c7-46c9-b7b8-6be00726f6fb,加工食品,調味料,炊き込みご飯の素,,,https://drive.google.com/file/d/1IMxHwZUCJgR_1WOqbBszy9UqoXWq1ZjX/view?usp=drive_link,ケース,,,,,相談可,小売用,自社サイト,,,,,,北遠椎茸株式会社,h-shiitake@mail.wbs.ne.jp,TRUE,日本,オープン,
炊き込みご飯の素（舞茸五目）,,加工食品,調味料,,0,,"大自然の中で、大切に育てられたきのこを使用し、昔なつかしい手作りの味に仕上げました。具だくさんのうれしさ、上質な香りと手作りの味がお楽しみいただける自信の逸品です。本物の味覚をご家庭でお気軽にお楽しみください。
全て国産原料を使用しております。
合成保存料・合成着色料・合成甘味料は使用しておりません。

【お召し上がり方】
普通のご飯を炊くのと同じです。
1.お米3合(約450g)に通常の水加減で本品1袋を入れ、軽く混ぜ、炊いてください。
2.炊き上がったら、良く混ぜ合わせ充分に蒸らしお召し上がりください。
※お好みにより、油あげ等を加えて炊いても、美味しくお召し上がりいただけます。",,https://drive.google.com/file/d/109ZWeufPgbdZzLqDOnS-OdAmnH_ukzoX/view?usp=drive_link;https://drive.google.com/file/d/1A2xra-KAQyo-tvHVRLOHZOV1XA6PCRXO/view?usp=drive_link;https://drive.google.com/file/d/1dJX8c2cOpK1IjJI4RBnd0_IIi_jG0b95/view?usp=drive_link;https://drive.google.com/file/d/1oD-Fifm24rg6LSzpX9apk8fLxEdWdrAf/view?usp=drive_link,具だくさんのうれしさ、上質な香りと手作りの味がお楽しみいただける自信の逸品です。本物の味覚をご家庭でお気軽にお楽しみください。,タキコミゴハンノモト（マイタケゴモク）,静岡県,浜松市,小麦,"大豆, 鶏肉",,賞味期限,365,常温,4.97685E+12,30,袋,30,袋,要相談,170g,,3,5営業日,,8723136b-b6c7-46c9-b7b8-6be00726f6fb,加工食品,調味料,炊き込みご飯の素,,,https://drive.google.com/file/d/154LhFwMp_lTl6-yz-5_WLsICP4AGB5Gx/view?usp=drive_link,ケース,,,,,相談可,小売用,自社サイト,,,,,,北遠椎茸株式会社,h-shiitake@mail.wbs.ne.jp,TRUE,日本,オープン,
炊き込みご飯の素（舞茸）２合炊,,加工食品,調味料,,0,,"大自然の中で、大切に育てられたきのこを使用し、昔なつかしい手作りの味に仕上げました。具だくさんのうれしさ、上質な香りと手作りの味がお楽しみいただける自信の逸品です。本物の味覚をご家庭でお気軽にお楽しみください。
全て国産原料を使用しております。
合成保存料・合成着色料・合成甘味料は使用しておりません。

【お召し上がり方】
普通のご飯を炊くのと同じです。
1.お米2合(約300g)に通常の水加減で本品1袋を入れ、軽く混ぜ、炊いてください。
2.炊き上がったら、良く混ぜ合わせ充分に蒸らしお召し上がりください。
※お好みにより、油あげ等を加えて炊いても、美味しくお召し上がりいただけます。",,https://drive.google.com/file/d/1tcHdf49awdo2dtMN6Ud9ZoREu2by7WZZ/view?usp=drive_link;https://drive.google.com/file/d/1xgftncRxFJgZ_gQbwkf2Qh4sn5OaMKmJ/view?usp=drive_link;https://drive.google.com/file/d/1p6mOByqOUdjswmHGetqOGxU6GI_R39bc/view?usp=drive_link,具だくさんのうれしさ、上質な香りと手作りの味がお楽しみいただける自信の逸品です。本物の味覚をご家庭でお気軽にお楽しみください。,タキコミゴハンノモト（マイタケ）ニゴウダキ,静岡県,浜松市,"小麦, 乳",大豆,,賞味期限,365,常温,4.97685E+12,30,袋,30,袋,要相談,110g,,3,5営業日,,8723136b-b6c7-46c9-b7b8-6be00726f6fb,加工食品,調味料,炊き込みご飯の素,,,https://drive.google.com/file/d/1qeRhBP_c3a3F2Acqu_fQEX6Hpn7a3c_C/view?usp=drive_link,ケース,,,,,相談可,小売用,自社サイト,,,,,,北遠椎茸株式会社,h-shiitake@mail.wbs.ne.jp,TRUE,日本,オープン,
