id,商品名,slug,カテゴリ,サブカテゴリ,サイズ,価格,ステータス,説明,並び順,画像URL,在庫数,SKU,キャッチコピー,フリガナ,都道府県,市区町村,アレルギー（表示義務）,アレルギー（表示推奨）,アレルギー備考,期限種別,期限日数（日）,保管温度帯,JANコード,ケース入数,ケース入数単位,最小ロット,最小ロット単位,サンプル対応,内容量,商品タグ,対応可能数量（最大）,リードタイム,関連URL,サプライヤーID,大カテゴリ,中カテゴリ,小カテゴリ,商品コンセプト,利用シーン・おすすめ,食品表示画像,最大ロット単位,発注ケースサイズ縦 (cm),発注ケースサイズ横 (cm),発注ケースサイズ高さ (cm),発注ケース重量 (kg),国外輸出可否,販売形態,WEBサイト販売,提供可能時期,バイヤーへのメッセージ,販促ツール,関連商品ID,商品動画URL,販売事業者名,サプライヤーメール,インボイス対応,国名,価格種別,販売単位
096bce5e-76c3-4131-b34d-04730a5b7cb0,炊き込みご飯の素（舞茸五目）,炊き込みご飯の素-舞茸五目,加工食品,,,0,published,,146,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/096bce5e-76c3-4131-b34d-04730a5b7cb0/1779027908207-d9u7xq.png,2,炊き込みご飯の素-舞茸五目,具だくさんのうれしさ、上質な香りと手作りの味がお楽しみいただける自信の逸品です。本物の味覚をご家庭でお気軽にお楽しみください。,タキコミゴハンノモト（マイタケゴモク）,静岡県,浜松市,小麦,"大豆,鶏肉",,賞味期限,365,常温,="4976845100167",30,袋,30,袋,要相談,170g,,3,5営業日,,8723136b-b6c7-46c9-b7b8-6be00726f6fb,加工食品,調味料,炊き込みご飯の素,,,https://drive.google.com/file/d/154LhFwMp_lTl6-yz-5_WLsICP4AGB5Gx/view?usp=drive_link,ケース,,,,,相談可,小売用,自社サイト,,,,,,北遠椎茸株式会社,h-shiitake@mail.wbs.ne.jp,TRUE,日本,オープン,
3cf4d73b-c2b0-4487-8e56-1061331e83ef,炊き込みご飯の素（とりきのこ）,炊き込みご飯の素-とりきのこ,加工食品,,,0,published,,147,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/3cf4d73b-c2b0-4487-8e56-1061331e83ef/1779028062332-h1no9y.png,2,炊き込みご飯の素-とりきのこ,具だくさんのうれしさ、上質な香りと手作りの味がお楽しみいただける自信の逸品です。本物の味覚をご家庭でお気軽にお楽しみください。,タキコミゴハンノモト（トリキノコ）,静岡県,浜松市,小麦,"大豆,鶏肉",,賞味期限,365,常温,="4976845100174",30,袋,30,袋,要相談,170g,,3,5営業日,,8723136b-b6c7-46c9-b7b8-6be00726f6fb,加工食品,調味料,炊き込みご飯の素,,,https://drive.google.com/file/d/1IMxHwZUCJgR_1WOqbBszy9UqoXWq1ZjX/view?usp=drive_link,ケース,,,,,相談可,小売用,自社サイト,,,,,,北遠椎茸株式会社,h-shiitake@mail.wbs.ne.jp,TRUE,日本,オープン,
9079d07e-a9e2-44cb-aa55-a3bdcbd61182,炊き込みご飯の素（しめじ）,炊き込みご飯の素-しめじ,加工食品,,,0,published,,148,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/9079d07e-a9e2-44cb-aa55-a3bdcbd61182/1779028243631-huqiry.png,2,炊き込みご飯の素-しめじ,具だくさんのうれしさ、上質な香りと手作りの味がお楽しみいただける自信の逸品です。本物の味覚をご家庭でお気軽にお楽しみください。,タキコミゴハンノモト（シメジ）,静岡県,浜松市,小麦,大豆,,賞味期限,365,常温,="4976845100143",30,袋,30,袋,要相談,170g,,3,5営業日,,8723136b-b6c7-46c9-b7b8-6be00726f6fb,加工食品,調味料,炊き込みご飯の素,,,https://drive.google.com/file/d/1fyso4zbmMY5qEGz520TrnnYN20lT_6VM/view?usp=drive_link,ケース,,,,,相談可,小売用,自社サイト,,,,,,北遠椎茸株式会社,h-shiitake@mail.wbs.ne.jp,TRUE,日本,オープン,
ed036192-5856-4d56-bdeb-09eb12488503,ベルカレー研究所 大阪風~甘辛味~,ベルカレー研究所-大阪風-甘辛味,加工食品,,,536,published,,149,,2,ベルカレー研究所-大阪風-甘辛味,関西人の好きな甘辛カレー,ベルカレーケンキュウジョオオサカフウアマカラアジ,大阪府,大阪市,"小麦,乳","牛肉,大豆,鶏肉,豚肉,りんご",,賞味期限,730,常温,="4977736492200",30,袋,1,ケース,対応可能,180g,,,2営業日,,91803093-5862-4f62-aad2-df0816110714,加工食品,レトルト・保存食,カレー,,,,,,,,,不可,小売用,自社サイト,,大阪もん商材などを扱う棚やコーナーに使いやすい商材となります。,,,,ベル食品工業,tnakayama.039@bellsyokuhin.co.jp,TRUE,日本,直接入力,
ea7ad6b0-cca7-4a66-a57a-26cb5e48b2f2,炊き込みご飯の素（椎茸）,炊き込みご飯の素-椎茸,加工食品,,,0,published,,150,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/ea7ad6b0-cca7-4a66-a57a-26cb5e48b2f2/1779460002680-89t08r.jpg,2,炊き込みご飯の素-椎茸,具だくさんのうれしさ、上質な香りと手作りの味がお楽しみいただける自信の逸品です。,タキコミゴハンノモト（シイタケ）,静岡県,浜松市,小麦,大豆,,賞味期限,365,常温,="4976845100136",30,袋,30,袋,要相談,160g,,3,5営業日,,8723136b-b6c7-46c9-b7b8-6be00726f6fb,加工食品,調味料,炊き込みご飯の素,,,https://drive.google.com/file/d/1eCiH6k_J1g_mitGmKtwtkeIVtM58lnt5/view?usp=drive_link,ケース,,,,,相談可,小売用,自社サイト,,,,,,北遠椎茸株式会社,h-shiitake@mail.wbs.ne.jp,TRUE,日本,オープン,
7c560af1-c72e-4963-9cc2-95c7221c2913,炊き込みご飯の素（舞茸）,炊き込みご飯の素-舞茸,加工食品,,,0,published,,151,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/7c560af1-c72e-4963-9cc2-95c7221c2913/1779028676188-u8zgc4.png,2,炊き込みご飯の素-舞茸,具だくさんのうれしさ、上質な香りと手作りの味がお楽しみいただける自信の逸品です。本物の味覚をご家庭でお気軽にお楽しみください。,タキコミゴハンノモト（マイタケ）,静岡県,浜松市,小麦,大豆,,賞味期限,365,常温,="4976845100150",30,袋,30,袋,要相談,170g,,3,5営業日,,8723136b-b6c7-46c9-b7b8-6be00726f6fb,加工食品,調味料,炊き込みご飯の素,,,,ケース,,,,,相談可,小売用,自社サイト,,,,,,北遠椎茸株式会社,h-shiitake@mail.wbs.ne.jp,TRUE,日本,オープン,
155d5545-3a40-4477-86a9-fa5ce917b6ab,天竜のきのこカレー,天竜のきのこカレー,加工食品,,,0,published,,152,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/155d5545-3a40-4477-86a9-fa5ce917b6ab/1779028831390-yc3of8.jpg,2,天竜のきのこカレー,天竜の原木乾しいたけと国産まいたけをたっぷり使用した、ビタミンDと食物繊維が豊富なヘルシーカレー。,テンリュウノキノコカレー,静岡県,浜松市,"小麦,乳","大豆,鶏肉,牛肉,豚肉,りんご",,賞味期限,365,常温,="4976845100198",25,袋,50,袋,要相談,200g,,20,7営業日,,8723136b-b6c7-46c9-b7b8-6be00726f6fb,加工食品,レトルト・保存食,カレー,,,https://drive.google.com/file/d/1HfNLBQm8F8eXTEpFnPNNmu31bNCc2lWO/view?usp=drive_link,ケース,,,,,相談可,小売用,自社サイト,通年,,,,,北遠椎茸株式会社,h-shiitake@mail.wbs.ne.jp,TRUE,日本,オープン,
7cb28b6f-33d3-4a57-9167-741beba4c177,てんぷにうまい松阪牛カレー,てんぷにうまい松阪牛カレー,加工食品,,,1300,published,,153,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/7cb28b6f-33d3-4a57-9167-741beba4c177/1779716996987-4oh10m.jpeg,2,てんぷにうまい松阪牛カレー,三重が世界に誇る、松阪牛のレトルトカレー,テンプニウマイマツサカギュウカレー,三重県,志摩市,小麦,"牛肉,ごま,大豆,鶏肉,豚肉,りんご",,賞味期限,730,常温,="4571313710208",30,個,1,ケース,要相談,210ｇ,,,5営業日,,3de9b0ff-7de3-493f-af0f-f1aea6250ce5,加工食品,畜産・肉,レトルトカレー,三重が世界に誇る松阪牛を使用して、志摩市の特産品の仲間入りができる商品を目指して製造しました。,味にこだわるカレーが大好きな方。辛さをおさえており、お子様やご年配の方にもお勧めです。,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/contents/products/c664ec86-f3b7-4c94-9485-075b7a691d83/1779717011551-pzn152.jpeg,,30,34,20,7.66,不可,小売・業務用,自社サイト,通年,精肉店の自社製造により破格のお値打ち商品が提供できることを強みに、日常のご家庭でのちょっと贅沢なお食事に、またいろいろな方へのお土産品としてご利用頂けます。,,,,有限会社肉の喜多家,kitaya278@sea.plala.or.jp,TRUE,日本,直接入力,
c6711a6c-d160-495f-8c11-28fe0eab1a7d,さらべつ和牛ビーフカレー,さらべつ和牛ビーフカレー,加工食品,,,800,published,,154,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/c6711a6c-d160-495f-8c11-28fe0eab1a7d/1779717121909-qg470b.jpeg,2,さらべつ和牛ビーフカレー,北海道十勝・更別村の豊かな大地で一貫肥育された和牛と野菜を贅沢に詰め込んだビーフカレーです。,サラベツワギュウビーフカレー,北海道,更別村,"小麦,卵","牛肉,大豆,鶏肉,りんご,ゼラチン",,賞味期限,600,常温,="4908110000025",30,個,1,箱,要相談,1個200ｇ,,5,1週間程度,,c64f8f7a-5067-48ac-b9c1-9315ceb993fd,加工食品,レトルト・保存食,レトルトカレー,,,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/contents/products/c664ec86-f3b7-4c94-9485-075b7a691d83/1779717126558-bo6mhg.jpeg,箱,,,,,不可,小売用,なし,通年ではあるが生産者が1戸のため数量は要相談,,,,,更別村農業協同組合,haruka@ja-sara.nokyoren.or.jp,TRUE,日本,直接入力,
ae2bb4b8-712d-433e-97b8-7ece86cc1bf9,鳥取和牛プレミアム黒カレー,鳥取和牛プレミアム黒カレー,加工食品,,,0,published,,155,https://lh3.googleusercontent.com/d/13Nrpkdbi1gEEQjVA9vFZhZYsrI-zujQE=w1600,2,鳥取和牛プレミアム黒カレー,鳥取和牛をふんだんに使用！ちょっぴりスパイシーな黒カレー！,トットリワギュウプレミアムクロカレー,鳥取県,鳥取市,"小麦, 乳","牛肉, ごま, 大豆, 鶏肉, りんご, ゼラチン",,賞味期限,547,常温,4.59512E+12,30,個,1,ケース,対応可能,230g,,,3営業日以内,,ed574ba5-b246-4c8f-8f81-807a02a25553,加工食品,レトルト・保存食,カレー,鳥取和牛という手に取りたくなる商品を使ってまだ見ぬ鳥取の魅力的な食材を知る機会を作る、堪能してもらうために鳥取県産食材を掛け合わせた商品開発をしました。,ギフトやお食事の主役に。飲食店メニューなど,https://drive.google.com/file/d/1ihb-8nK99Y8zRW0M2AjttgW5nYpuUwGw/view?usp=drive_link,,,,,,相談可,小売・業務用,自社サイト,通年,"鳥取和牛をふんだんに使用し、鳥取県の特産品である「らっきょう」を粒のまま贅沢に加えた、他にはないプレミアムな一品です。

口に入れた瞬間に広がる鳥取和牛の濃厚な旨みと、らっきょうならではのシャキシャキとした食感が絶妙に調和し、普段では味わえない新しい美味しさをお楽しみいただけます。ゴロゴロと存在感のある牛肉が満足感を高め、地域性と高級感を兼ね備えた商品として差別化が可能です。

また、業務用パックもご用意しており、仕込みの手間を軽減しながら安定した品質でご提供いただけるため、飲食店様のメニュー導入にも最適です。ランチメニューやご当地フェア、ギフト商材としても幅広くご活用いただけます。",,,,株式会社Seeds,store@seeds-foods.com,TRUE,日本,オープン,
47e9ae32-fed2-4b05-9427-b9d77b2afe5c,関西旨飯 雅ガリバタチキンカレー,関西旨飯-雅ガリバタチキンカレー,加工食品,,,809,published,,156,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/47e9ae32-fed2-4b05-9427-b9d77b2afe5c/1779717343728-01z7k1.jpeg,2,関西旨飯-雅ガリバタチキンカレー,老舗精肉専門店のガリバタチキンカレー,カンサイウマイモン　ミヤビガリバタチキンカレー,大阪府,吹田市,"小麦,乳","牛肉,大豆,鶏肉,豚肉,りんご,ゼラチン",,賞味期限,730,常温,="4517830403063",30,箱,1,ケース,要相談,200g,,,3営業日,,1843150d-9980-4ee6-b4b4-5e38a7c5430f,加工食品,レトルト・保存食,カレー,,,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/contents/products/c664ec86-f3b7-4c94-9485-075b7a691d83/1779717350619-8zkqvw.jpeg,,,,,,,,,,,,,,バリューネットワーク,shimizu-yu@value-net.co.jp,TRUE,日本,直接入力,
206383ca-0e88-4dd2-a7ce-ce95dfc061d0,関西旨飯 雅牛すじカレー,関西旨飯-雅牛すじカレー,加工食品,,,809,published,,157,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/206383ca-0e88-4dd2-a7ce-ce95dfc061d0/1779717459706-6fl9hs.jpeg,2,関西旨飯-雅牛すじカレー,老舗精肉専門店のスパイシーな国産牛すじカレー,カンサイウマイモン　ミヤビギュウスジカレー,大阪府,吹田市,小麦,"牛肉,大豆,豚肉",,賞味期限,730,常温,="4517830401922",30,箱,1,ケース,要相談,200g,着色料不使用/保存料不使用/国産原料/ギフト対応/まとめ買い対応,,3営業日,,1843150d-9980-4ee6-b4b4-5e38a7c5430f,加工食品,レトルト・保存食,カレー,,,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/contents/products/c664ec86-f3b7-4c94-9485-075b7a691d83/1779717459434-8ofco9.jpeg,,,,,,,,,,,,,,バリューネットワーク,shimizu-yu@value-net.co.jp,TRUE,日本,直接入力,
7fd9184f-7e1c-4803-9cd3-18a947fce5cc,くじら捕鯨船カレー,くじら捕鯨船カレー,加工食品,,,800,published,,158,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/7fd9184f-7e1c-4803-9cd3-18a947fce5cc/1779466176352-qq1cg1.jpeg,2,くじら捕鯨船カレー,くじらの柔らかすじのとろとろ肉。新時代のカレースタイル。,クジラホゲイセンカレー,山口県,下関市,小麦,"牛肉,大豆,豚肉",,賞味期限,365,常温,="4532907891895",16,箱,2,ケース,対応可能,180g,着色料不使用/保存料不使用/国産原料/ギフト対応/まとめ買い対応,,3営業日以内,,e0ffec33-678c-40b0-8f34-91e43ede355f,加工食品,水産,レトルトカレー,通常クジラカレーといえば、肉や端材を使うことが多い中、すじ肉を使用することでカレーをまろやかにします。,ギフトや週末の自分へのご褒美に,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/contents/products/c664ec86-f3b7-4c94-9485-075b7a691d83/1779466159466-6j437j.jpeg,,39,31,10,,不可,小売用,自社サイト,通年,国産のクジラ肉を使用。レトルトカレーコーナーでも目を引くデザイン！,,,,株式会社東冷,info@sekitaro.com,TRUE,日本,直接入力,
c35864cf-318e-4813-ba7b-001a9bee423c,玉ねぎとチーズが溶け込んだポークカレー,玉ねぎとチーズが溶け込んだポークカレー,加工食品,,,650,published,,159,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/c35864cf-318e-4813-ba7b-001a9bee423c/1779979574322-77ihgm.jpeg,2,玉ねぎとチーズが溶け込んだポークカレー,生産量日本一のJAきたみらい産「玉ねぎ」をたっぷり使用しています。,タマネギトチーズガトケコンダポークカレー,北海道,北見市,"小麦,乳","牛肉,ごま,大豆,鶏肉,豚肉,りんご",,賞味期限,730,常温,="4560404550670",30,箱,2,ケース,対応可能,200g,着色料不使用/保存料不使用/国産原料/ギフト対応/まとめ買い対応,,2〜5営業日,,5cc285ee-f886-40a8-897c-f1526a6f5dc8,加工食品,レトルト・保存食,レトルトカレー,柔らかな北海道産ポークと、じっくり炒めた『玉ねぎ』の旨味とチーズがルウに溶け込んだ上品な味わいのカレーに仕上げました。,,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/contents/products/c664ec86-f3b7-4c94-9485-075b7a691d83/1779979586677-2gr432.jpeg,,27.5,40,19.5,8.1,相談可,小売用,他社サイト,通年,"辛さが苦手なお子様でもチーズのまろやかさで召し上がりやすくなっております。
他の2種類のカレーと合わせ、棚に並べていただければと思います。",,,,きたみらい農業協同組合,takuro.yaegashi@kitamirai.ja-hokkaido.gr.jp,TRUE,日本,直接入力,
011ff688-022c-4457-a894-f276ea6ef821,玉ねぎと牛すじのカレー,玉ねぎと牛すじのカレー,加工食品,,,650,published,,160,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/011ff688-022c-4457-a894-f276ea6ef821/1779979476569-28jm7q.jpeg,2,玉ねぎと牛すじのカレー,JAきたみらいの「玉ねぎ」、北海道産「牛すじ肉」を使用,タマネギトギュウスジノカレー,北海道,北見市,"小麦,乳","牛肉,ごま,大豆,鶏肉,豚肉,りんご",,賞味期限,730,常温,="4560404550069",30,箱,2,ケース,対応可能,180g,新商品/環境配慮,,2〜5営業日,,5cc285ee-f886-40a8-897c-f1526a6f5dc8,加工食品,レトルト・保存食,レトルトカレー,じっくりと時間をかけて煮込むことで、とろとろに柔らかくなった牛すじ肉と、炒めた『玉ねぎ』の旨味と甘味が絶妙にマッチした、ちょっぴり贅沢なカレーに仕上げました。,,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/contents/products/c664ec86-f3b7-4c94-9485-075b7a691d83/1779979522906-b4ehg0.jpeg,,27.5,40,19.5,7.5,相談可,小売用,他社サイト,通年,,,,,きたみらい農業協同組合,takuro.yaegashi@kitamirai.ja-hokkaido.gr.jp,TRUE,日本,直接入力,
6b27807e-6560-4f78-8ba8-300ad8cf5187,牡蠣カレー,牡蠣カレー,加工食品,,,718,published,,161,https://lh3.googleusercontent.com/d/1SnV2c-h_L_ddOXwJuOGnqwPTcD3CXUR3=w1600,2,牡蠣カレー,牡蠣の旨味を十分に引き出したなめらかでスパイシーなレトルトカレーです。,カキカレー,山口県,岩国市,"小麦, 卵","牛肉, 大豆, 鶏肉, 豚肉, りんご, ゼラチン",,賞味期限,730,常温,4.96655E+12,30,個,1,ケース,要相談,200g,着色料不使用/保存料不使用/国産原料/ギフト対応/まとめ買い対応,,2営業日,,031d73dc-fc99-46cf-a199-ea598bb3d361,加工食品,レトルト・保存食,カレー,,,https://drive.google.com/file/d/1K3LfO4lpSlUNlVfI5EuU5I5k1geS1rij/view?usp=drive_link,,27,40,19,7.4,,小売用,,通年,,,,,広島県漁業協同組合連合会,chokuhan@hs-gyoren.jp,TRUE,日本,直接入力,
ee86fb30-5035-4005-a5f9-2b3e136e3bb1,岩国海軍飛行艇カレー　6個セット,岩国海軍飛行艇カレー-6個セット,加工食品,,,3020,published,,162,,2,岩国海軍飛行艇カレー-6個セット,世界で唯一、救難飛行艇「US-2」を有する海上自衛隊岩国航空基地で発案されたご当地カレーです。,イワクニカイグンヒコウテイカレー６コセット,山口県,岩国市,乳,"牛肉, 豚肉, りんご, ゼラチン",,賞味期限,730,常温,4.57137E+12,6,個,1,セット,対応可能,200ｇｘ６個＝1.2ｋｇ,国産原料/ギフト対応/まとめ買い対応,,３営業日,,4c1b8d31-8502-481e-b5fc-7f885fd586bc,加工食品,レトルト・保存食,カレー,"岩国海軍飛行艇カレー商品化までの経緯		
		
2009	春	自衛隊基地内（当時体育館）での「観桜会」において、自衛隊員の皆様が屋台形式で出店し、その中で「れんこんカレー」が振る舞われました。当時の大谷群司令が「日本全国に自衛隊の基地があるが、どこにもご当地カレーがあります。是非これを参考に、岩国でもご当地カレーを誕生させてください」とあいさつの中で述べられました。
		
～2009	末	岩国商工会議所青年部と海上自衛隊岩国航空基地が共に、錦帯橋まつり、錦川水の祭典、岩国祭りなどのイベントで「岩国海軍カレー」として、市民にご当地カレーを提供し、ご当地カレーの浸透を試みる。
		同時に、ご当地カレーの生産販売者を探す。
		しかし、業者がなかなか現れない。
		
2010	１月	当時、青年部の会長であった私が、「このままでは自衛隊の方々に申し訳が立たない」と反省し、自ら生産販売に取り組むことを決断する。
	１月末	自衛隊の管理幕僚から、「鹿児島でご当地カレーを数年前から販売している坪水さん（当時、鹿屋商工会議所会頭）という方がいるから会ってみないか？」とお声かけいただき、広報室長・管理幕僚と共に鹿屋へ視察に行く。
		
	２月	岩国商工会議所へ、青年部会長自ら「誰も手を挙げないなら自分が販売開発する」と公言する。
	想い	・岩国の新しいお土産になれば。
		・弐式大艇の意をくみ、世界で唯一岩国に配備されている「救難飛行艇ＵＳ－２」を市民を初め多くの方に知っていただきたい。
		・やるからには「地域エゴ」と言われようとも、可能な限り地元岩国の業者で。
	2月中	自衛隊の方が「岩国海軍飛行艇カレー」と命名してくれる。
		
	２月末	商工会議所が、「せっかくなら横須賀のようなカレーの街にしてみようじゃないか」という提案で、市民に「岩国海軍飛行艇カレ」を製造販売してみませんか？」と業者を公募。
		
	３月初め	・岩国にレトルトカレーを製造している業者がなく困っていたが、丸兼食品の社長（当時岩国中央ＲＣの大先輩）に、想いを語ったところ「よし、やってみよう」とご決断いただいた。
	２～４月	・自衛隊の方に試作品を試食いただき５度目で初めてＯＫをいただく。
		
	５月	平清・まちづくり岩国・錦メンテナンスの3業者が、各々のパッケージ・味を開発し
		販売を開始。
		□まちづくり岩国は、新明和及び自衛隊の協力でパッケージの写真を決定。
		□錦メンテナンスは、鹿屋航空基地の二式大艇の写真に決定。
		
2012	６月	パッケージをリニューアル＆マイルド・スパイシー・プレミアムの3種類を販売開始。
		・自衛隊の方が撮影した海上から飛び立つ正面からの写真をご提供いただき、パッケージの写真に採用。
		
2022	１月	錦メンテナンス：パッケージのリニューアルを検討。",手ごろなお値段でギフトに最適です。,,,18.5,27,7.5,1.2,相談可,小売・業務用,他社サイト,通年,岩国商工会議所青年部と海上自衛隊岩国航空基地の全面協力で開発されたご当地カレーです。熱い想いは他レトルトカレーに負けません。進物店にも取り扱っていただいています。,,,,株式会社錦メンテナンス,info@nishiki-maintenance.co.jp,TRUE,日本,直接入力,
6fcf5267-7e4e-49d2-b0f1-7a3959b55edf,岩国海軍飛行艇カレー 　プレミアム,岩国海軍飛行艇カレー-プレミアム,加工食品,,,556,published,,163,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/6fcf5267-7e4e-49d2-b0f1-7a3959b55edf/1779718802565-89si1b.jpeg,2,岩国海軍飛行艇カレー-プレミアム,世界唯一「救難飛行艇US-2」を有する海上自衛隊岩国航空基地で発案されたご当地カレーです。,イワクニカイグンヒコウテイカレー　プレミアム,山口県,岩国市,"小麦,乳","牛肉,豚肉,ゼラチン",,賞味期限,730,常温,="4571374830044",30,個,"30箱×1ケース
※1箱から発注可能",１ケース,対応可能,200ｇ,数量限定,,３営業日,,4c1b8d31-8502-481e-b5fc-7f885fd586bc,加工食品,レトルト・保存食,カレー,"岩国海軍飛行艇カレー商品化までの経緯		
		
2009	春	自衛隊基地内（当時体育館）での「観桜会」において、自衛隊員の皆様が屋台形式で出店し、その中で「れんこんカレー」が振る舞われました。当時の大谷群司令が「日本全国に自衛隊の基地があるが、どこにもご当地カレーがあります。是非これを参考に、岩国でもご当地カレーを誕生させてください」とあいさつの中で述べられました。
		
～2009	末	岩国商工会議所青年部と海上自衛隊岩国航空基地が共に、錦帯橋まつり、錦川水の祭典、岩国祭りなどのイベントで「岩国海軍カレー」として、市民にご当地カレーを提供し、ご当地カレーの浸透を試みる。
		同時に、ご当地カレーの生産販売者を探す。
		しかし、業者がなかなか現れない。
		
2010	１月	当時、青年部の会長であった私が、「このままでは自衛隊の方々に申し訳が立たない」と反省し、自ら生産販売に取り組むことを決断する。
	１月末	自衛隊の管理幕僚から、「鹿児島でご当地カレーを数年前から販売している坪水さん（当時、鹿屋商工会議所会頭）という方がいるから会ってみないか？」とお声かけいただき、広報室長・管理幕僚と共に鹿屋へ視察に行く。
		
	２月	岩国商工会議所へ、青年部会長自ら「誰も手を挙げないなら自分が販売開発する」と公言する。
	想い	・岩国の新しいお土産になれば。
		・弐式大艇の意をくみ、世界で唯一岩国に配備されている「救難飛行艇ＵＳ－２」を市民を初め多くの方に知っていただきたい。
		・やるからには「地域エゴ」と言われようとも、可能な限り地元岩国の業者で。
	2月中	自衛隊の方が「岩国海軍飛行艇カレー」と命名してくれる。
		
	２月末	商工会議所が、「せっかくなら横須賀のようなカレーの街にしてみようじゃないか」という提案で、市民に「岩国海軍飛行艇カレ」を製造販売してみませんか？」と業者を公募。
		
	３月初め	・岩国にレトルトカレーを製造している業者がなく困っていたが、丸兼食品の社長（当時岩国中央ＲＣの大先輩）に、想いを語ったところ「よし、やってみよう」とご決断いただいた。
	２～４月	・自衛隊の方に試作品を試食いただき５度目で初めてＯＫをいただく。
		
	５月	平清・まちづくり岩国・錦メンテナンスの3業者が、各々のパッケージ・味を開発し
		販売を開始。
		□まちづくり岩国は、新明和及び自衛隊の協力でパッケージの写真を決定。
		□錦メンテナンスは、鹿屋航空基地の二式大艇の写真に決定。
		
2012	６月	パッケージをリニューアル＆マイルド・スパイシー・プレミアムの3種類を販売開始。
		・自衛隊の方が撮影した海上から飛び立つ正面からの写真をご提供いただき、パッケージの写真に採用。
		
2022	１月	錦メンテナンス：パッケージのリニューアルを検討。",岩国でしか購入できません。お土産に最適です。,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/contents/products/c664ec86-f3b7-4c94-9485-075b7a691d83/1779718846288-3p7i0f.jpeg,,27,40,19,2,相談可,小売・業務用,他社サイト,通年,とにかく、地元にこだわったもので、材料の確保に苦労していますが、地域共同体が日本人を支え、国家の礎になると信じ、己の宿命を全うし劇的に生きています。,,,,株式会社錦メンテナンス,info@nishiki-maintenance.co.jp,TRUE,日本,直接入力,
